id,text,label,clean_text,reference_time
UgxLp-sXZU5rOCo85vB4AaABAg,দীপান্বিতা 5 নয় 10 হবে,0,দীপান্বিতা 5 নয় 10 হবে,2025-11-01T13:47:11Z
Ugy1cC7DeI39-XSFX354AaABAg,এর মধ্যে একটা গান ও 😂😂😂😂আমি শুনিনি,0,এর মধ্যে একটা গান ও আমি শুনিনি,2025-09-02T06:47:22Z
UgzzI5Zij5Idu5Y6Fot4AaABAg,আমার জিবনের কিছু সুন্দর মুহূর্ত  মিশে আছে এই গান গুলো,1,আমার জিবনের কিছু সুন্দর মুহূর্ত মিশে আছে এই গান গুলো,2024-06-05T08:05:54Z
UgxS0mItwxAdxX64MZh4AaABAg,এই গান গুলো অতীত গুলো মনে মনে করিয়ে দেই। ইসস যদি সেই চলে যাওয়া দিন গুলো ফিরে পাওয়া যেত।😢😢 একটা কমেন্ট করে গেলাম কেউ এসে যদি একটা লাইক করে তাহলে আবার আসবো গানটি শুনতে।।❤❤,1,এই গান গুলো অতীত গুলো মনে মনে করিয়ে দেই। ইসস যদি সেই চলে যাওয়া দিন গুলো ফিরে পাওয়া যেত। একটা কমেন্ট করে গেলাম কেউ এসে যদি একটা লাইক করে তাহলে আবার আসবো গানটি শুনতে।।,2025-08-28T13:59:30Z
UgyNvLTg_t42xDWOgdZ4AaABAg,আহ্ সুরে সুরে হারিয়ে গেছে গোটা একটা জেনারেশনের ছোটবেলা😢,1,আহ্ সুরে সুরে হারিয়ে গেছে গোটা একটা জেনারেশনের ছোটবেলা,2025-12-09T06:31:20Z
UgyZyc5ScvH9bBXmuSd4AaABAg,2011-12 সালে এই গান গুলার বড় ফ্যান ছিলাম। কিন্তু এখন ২০২৫ সালে এসে গান গুলার লাইন গুলার মানে বুজি😅,1,2011-12 সালে এই গান গুলার বড় ফ্যান ছিলাম। কিন্তু এখন ২০২৫ সালে এসে গান গুলার লাইন গুলার মানে বুজি,2025-06-11T18:25:07Z
UgxfOfV1dSy7qifKFEN4AaABAg,আমার অনেক মন খারাপ  হলে গান গুলো  শুনি আমার  তখন  অনেক ভালো লাগে,1,আমার অনেক মন খারাপ হলে গান গুলো শুনি আমার তখন অনেক ভালো লাগে,2025-12-10T06:29:21Z
UgywIZewh1t7mSWIiSd4AaABAg,এই গানটা আমি 12 বছর ধরে শুনে আসছি খুবই পছন্দের গান একটা,1,এই গানটা আমি 12 বছর ধরে শুনে আসছি খুবই পছন্দের গান একটা,2025-07-24T15:14:12Z
UgwqU0sfiXYBHFsOxm14AaABAg,2025 a এই গান কে কে শুনছো বলে যাও 😅,0,2025 a এই গান কে কে শুনছো বলে যাও,2025-06-15T01:57:14Z
UgxtG4XJ2ex-fPV2FoZ4AaABAg,এই গানটি শুনে যাদের প্রিয় মানুষটির কথা মনে পড়ে তারা লাইক করুন,1,এই গানটি শুনে যাদের প্রিয় মানুষটির কথা মনে পড়ে তারা লাইক করুন,2025-08-29T13:03:37Z
UgxJWwEcJ7sL7AFRDl14AaABAg,আমার মতো কার কার বাংলা এলবাম এর song ভালো লাগে 🥰 💙🖤🥰 সে সে আমার কমেন্টে লাইক করুন 🥰 মানুষ  আজীবন থাকে না কিন্তু এই কমেন্ট টা স্মৃতি হয়ে থাকবে আজীবন  🥰🥰,1,আমার মতো কার কার বাংলা এলবাম এর song ভালো লাগে সে সে আমার কমেন্টে লাইক করুন মানুষ আজীবন থাকে না কিন্তু এই কমেন্ট টা স্মৃতি হয়ে থাকবে আজীবন,2024-07-06T09:28:43Z
UgyukpEKCu9PqQQeI_94AaABAg,"এগুলা শুনলে চোখ দিয়ে অজান্তেই পানি চলে আসে,,,,বুঝানো যাবে কি আজোও সেই মানুষ টা কে???",1,"এগুলা শুনলে চোখ দিয়ে অজান্তেই পানি চলে আসে,,,,বুঝানো যাবে কি আজোও সেই মানুষ টা কে???",2025-06-26T15:54:54Z
UgypeQTpUEHDcwABwc54AaABAg,গান গুলো কখনোই পুড়নো হবে না সব সময় সবার পছন্দের তালিকায় থাকবে❤🥰🥀,0,গান গুলো কখনোই পুড়নো হবে না সব সময় সবার পছন্দের তালিকায় থাকবে,2025-09-25T18:49:26Z
UgwCpO1uInOWyzvuXWd4AaABAg,আমার এই গান গুলো র সঙ্গে ভালোবাসা লুকিয়ে আছে জান গুলো শুনলে আমার অতীতের অনেক কথা মনে পড়ে যায এই গান গুলো গান নয় এই গুলো হাজারো মানুষের ইমোসন❤❤❤,1,আমার এই গান গুলো র সঙ্গে ভালোবাসা লুকিয়ে আছে জান গুলো শুনলে আমার অতীতের অনেক কথা মনে পড়ে যায এই গান গুলো গান নয় এই গুলো হাজারো মানুষের ইমোসন,2025-06-23T19:22:41Z
UgxeU2lYdUUbzAO5eqp4AaABAg,২০২৫ এ কেউ থাকলে,1,২০২৫ এ কেউ থাকলে,2025-09-16T03:26:18Z
UgyWThfPzk8Nm2EOqxB4AaABAg,এই গান টা আমি শুনি ২০০৯ থেকে বরিশাল সদর উপজেলা সাহেবের হাট বন্দর থানা এলাকায় বরিশাল,1,এই গান টা আমি শুনি ২০০৯ থেকে বরিশাল সদর উপজেলা সাহেবের হাট বন্দর থানা এলাকায় বরিশাল,2025-07-25T19:12:50Z
UgzFQJhwLmcz4-CJmqF4AaABAg,"২০২৪ এসে গান গুলো আমি আজকে আবার শুনলাম।😊
গান গুলো কোনো দিনও পুরোনো হবে না।❤",0,২০২৪ এসে গান গুলো আমি আজকে আবার শুনলাম। গান গুলো কোনো দিনও পুরোনো হবে না।,2024-06-17T18:22:32Z
UgxGTuR9cK-1qI0CWVN4AaABAg,২০২৫ এ এসে ও শুনলাম 😢😢😢,1,২০২৫ এ এসে ও শুনলাম,2025-05-06T05:21:17Z
UgzgU8hsm30V2ceFb5J4AaABAg,জানি সারা জীবন বেঁচে থাকবো না। সেজন্য কমেন্টে করে গেলাম। আমি না থাকলে আমার কমেন্টটা থেকে যাবে। আরে গানগুলো আমার জীবনের স্মৃতি হয়ে আছে।  🥰😔😔🥰 গানগুলো শুনলে অনেক সময় কষ্ট হয় আবার ভালো লাগে 🥰🥰। একটা অন্যরকম অনুভূতির জন্ম নেয়। 🥰🥰,1,জানি সারা জীবন বেঁচে থাকবো না। সেজন্য কমেন্টে করে গেলাম। আমি না থাকলে আমার কমেন্টটা থেকে যাবে। আরে গানগুলো আমার জীবনের স্মৃতি হয়ে আছে। গানগুলো শুনলে অনেক সময় কষ্ট হয় আবার ভালো লাগে । একটা অন্যরকম অনুভূতির জন্ম নেয়।,2024-06-24T07:35:59Z
Ugy34B9fKmBUNE9IKMh4AaABAg,সত্যি এই গান গুল শুনলে প্রিয় মাষুসের কথা মনে পরে যায় 🥰❤️🥹,1,সত্যি এই গান গুল শুনলে প্রিয় মাষুসের কথা মনে পরে যায় ️,2025-09-01T13:45:30Z
Ugzg9qyoMLIUgThQRXt4AaABAg,"সত্যি এই সব গান শুনে মনের ভেতরে কে মন লাগে ,মনে পড়ে কিছু পুরোনো হারিয়ে যাওয়া স্মৃতি😢😂❤😮😅😊",1,"সত্যি এই সব গান শুনে মনের ভেতরে কে মন লাগে ,মনে পড়ে কিছু পুরোনো হারিয়ে যাওয়া স্মৃতি",2024-07-12T00:07:29Z
Ugw7Usdd1P8X1sz_YSJ4AaABAg,"2025,,,,,, শুনি ত প্রতিনিয়ত ভালোই লাগে আর কষ্ট হয় আর কি,,,,,, কি ছিল আর কি হয়ে গেল ❤❤❤❤❤",1,"2025,,,,,, শুনি ত প্রতিনিয়ত ভালোই লাগে আর কষ্ট হয় আর কি,,,,,, কি ছিল আর কি হয়ে গেল",2025-01-21T07:05:55Z
