text,nostalgic
২০২৩এ এসেও এই গানটি সোনার স্বাদ মেটাতে পারিনা,0
২০২৩ সালের জানুয়ারী মাস চলতেছে আজও শুনলাম প্রিয় এই গানটা,0
২০২৩ সালে এসোও এ গানটা খুব ভাল লাগে।এ গানের মত আর গান হয় না।জিবনে এ গানের কতা ভুল বো না।,0
২০২৩ সালে কে কে শুনছেন,0
২০২৩ এসেও কে কে এই গান শুনবেন।। কমেন্টে রেখে গেলাম আমর পরবর্তী প্রজন্মের জন্য,0
আজ ২০২২ সালের শেষ দিন কমেন্ট করে গেলাম,0
কে কে আমার মতো ২০২৩ সালে এসেও এই গানটা শুনতেছেন,0
এই গানগুলোই শুধু গান না হয়ে মনের অব্যক্ত হাজারো অনুভূতি প্রকাশ করার জন্য যথেষ্ট হয়,0
সেও বুজলো না আমায় হেরে গেছি আমি তার কাছে ভালোবেসে,1
২০২২ বছর শেষ হয়ে গেলো কিন্তু এই গানটি এখন যেমন প্রিয় আরো ১০০ বছর পরেও প্রিয়ই থাকবে।,0
কে কে এখনো এই গান গুলো শুনেন তারাই লাইক দিন,0
দাদা একটা‌ মেয়েকে‌ খুব‌ ভালোবেসেছিলাম‌ সে‌ বলছে‌ তোমার‌ আগে‌ একটা‌ ছেলে‌ টাইম‌ পাশ‌ করে‌ গেছে‌। তুমিও‌ টাইম‌ পাশ‌ করতে‌ এসছ‌  সত্যি বলছি‌ আমি‌ ওই‌ টাইপের‌ ছেলে‌ নই‌।বুঝে না সে‌ বঝে‌ না সে‌ তো‌ আজও বোঝেনা‌।,1
